customerID,MonthlyCharges,tenure,contract,InternetService,churn,risk_score,category
5456-ITGIC,64.4500,72,"Two year",DSL,No,5,"Too low"
5457-COLHT,80.6500,69,"Two year",DSL,No,15,Low
5458-CQJTA,74.8000,65,"Two year",DSL,Yes,15,Low
5461-QKNTN,94.3000,43,Month-to-month,"Fiber optic",No,65,Medium
5465-BUBFA,19.3000,41,"Two year",No,No,0,"Too low"
5468-BPMMO,19.6000,46,Month-to-month,No,No,30,Low
5469-CTCWN,106.0000,61,"One year","Fiber optic",Yes,50,Medium
5469-NUJUR,19.9500,19,"Two year",No,No,10,Low
5472-CVMDX,38.9000,68,"Two year",DSL,No,5,"Too low"
5473-KHBPS,95.7000,52,"One year","Fiber optic",No,55,Medium
5474-LAMUQ,20.1000,24,"One year",No,No,25,Low
5478-JJVZK,60.9000,33,Month-to-month,DSL,No,40,Medium
5480-HPRRX,25.3000,3,Month-to-month,DSL,Yes,75,Medium
5480-TBGPH,99.3000,24,Month-to-month,"Fiber optic",Yes,80,High
5480-XTFFL,21.0000,31,"Two year",No,No,0,"Too low"
5481-NTDOH,107.0500,67,"One year","Fiber optic",No,50,Medium
5482-NUPNA,60.4000,4,Month-to-month,DSL,Yes,65,Medium
5482-PLVPE,24.3500,2,Month-to-month,DSL,Yes,75,Medium
5482-VXSXJ,93.2000,22,Month-to-month,"Fiber optic",No,80,High
5485-ITNPC,85.9000,66,"Two year",DSL,No,25,Low
5485-WUYWF,66.4000,2,Month-to-month,DSL,Yes,80,High
5493-SDRDQ,55.1000,2,Month-to-month,DSL,Yes,70,Medium
5494-HECPR,80.2500,1,Month-to-month,"Fiber optic",Yes,90,High
5494-WOZRZ,82.0000,71,"Two year",DSL,No,15,Low
5495-GPSRW,19.7000,20,"Two year",No,No,10,Low
5498-IBWPI,49.4000,66,"One year",DSL,No,25,Low
5498-TXHLF,87.4500,34,Month-to-month,"Fiber optic",Yes,70,Medium
5499-ECUTN,66.0500,47,"One year",DSL,No,35,Low
5501-TVMGM,55.2500,1,Month-to-month,DSL,No,75,Medium
5502-RLUYV,103.9500,69,Month-to-month,"Fiber optic",Yes,70,Medium
5504-WSIUR,90.2500,70,"One year","Fiber optic",No,50,Medium
5505-OVWQW,20.1500,17,"One year",No,No,25,Low
5510-BOIUJ,19.2500,1,Month-to-month,No,Yes,60,Medium
5512-IDZEI,24.9000,46,"One year",No,No,15,Low
5514-YQENT,111.1500,41,"Two year","Fiber optic",No,30,Low
5515-AKOAJ,100.1000,54,Month-to-month,"Fiber optic",Yes,65,Medium
5515-IDEJJ,19.9000,1,Month-to-month,No,Yes,60,Medium
5515-RUGKN,54.7500,8,Month-to-month,DSL,No,65,Medium
5519-NPHVG,94.2000,12,Month-to-month,"Fiber optic",Yes,90,High
5519-TEEUH,20.1500,33,"One year",No,No,15,Low
5519-YLDGW,103.9000,21,Month-to-month,"Fiber optic",Yes,75,Medium
5520-FVEWJ,84.5000,12,Month-to-month,"Fiber optic",Yes,80,High
5522-JBWMO,44.0000,1,Month-to-month,DSL,No,75,Medium
5522-NYKPB,85.9000,25,Month-to-month,"Fiber optic",No,65,Medium
5524-KHNJP,74.7500,33,"One year",DSL,No,35,Low
5527-ACHSO,70.5000,11,Month-to-month,DSL,No,70,Medium
5529-GIBVH,20.1500,47,"Two year",No,No,0,"Too low"
5533-NHFRF,44.4000,7,Month-to-month,DSL,No,60,Medium
5533-RJFTJ,30.2000,49,Month-to-month,DSL,No,45,Medium
5536-RTPWK,99.0500,49,Month-to-month,"Fiber optic",Yes,70,Medium
5536-SLHPM,77.7500,55,Month-to-month,"Fiber optic",Yes,60,Medium
5537-UXXVS,19.2500,20,Month-to-month,No,No,40,Medium
5539-HIVAK,25.7000,28,Month-to-month,No,No,30,Low
5539-TMZLF,69.7500,1,Month-to-month,"Fiber optic",Yes,90,High
5542-DHSXL,54.7000,4,Month-to-month,DSL,No,70,Medium
5542-NKVRU,20.7500,42,"Two year",No,No,0,"Too low"
5542-TBBWB,69.9000,1,Month-to-month,"Fiber optic",No,90,High
5543-QDCRY,56.4000,4,Month-to-month,DSL,No,75,Medium
5546-BYZSM,20.4500,41,Month-to-month,No,No,30,Low
5546-QUERU,19.9500,13,"One year",No,No,25,Low
5549-ZGHFB,24.9500,50,"Two year",No,No,0,"Too low"
5550-VFRLC,69.8500,1,Month-to-month,"Fiber optic",Yes,90,High
5552-ZNFSJ,45.3000,1,Month-to-month,DSL,Yes,75,Medium
5553-AOINX,104.9000,66,"One year","Fiber optic",No,55,Medium
5555-RNPGT,24.8000,10,Month-to-month,No,No,50,Medium
5561-NWEVX,79.2000,2,Month-to-month,"Fiber optic",Yes,90,High
5562-BETPV,19.6500,1,"One year",No,No,45,Medium
5562-YJQGT,20.3500,2,Month-to-month,No,No,60,Medium
5564-NEMQO,75.3000,1,Month-to-month,"Fiber optic",Yes,90,High
5565-FILXA,96.1500,16,Month-to-month,"Fiber optic",Yes,80,High
5566-SOEZD,80.6500,27,"One year","Fiber optic",No,40,Medium
5567-GZKQY,20.3000,58,"Two year",No,No,0,"Too low"
5567-WSELE,94.6000,3,Month-to-month,"Fiber optic",Yes,100,High
5568-DMXZS,65.4500,8,Month-to-month,DSL,No,70,Medium
5569-IDSEY,105.7000,71,"One year","Fiber optic",No,55,Medium
5569-KGJHX,85.3500,9,Month-to-month,"Fiber optic",Yes,90,High
5569-OUICF,101.3000,28,Month-to-month,"Fiber optic",Yes,65,Medium
5570-PTWEH,75.1500,3,Month-to-month,"Fiber optic",Yes,90,High
5572-ZDXHY,84.3000,22,Month-to-month,"Fiber optic",Yes,70,Medium
5574-NXZIU,109.2000,63,"Two year","Fiber optic",No,30,Low
5575-GNVDE,56.9500,34,"One year",DSL,No,25,Low
5575-TPIZQ,89.1500,46,Month-to-month,"Fiber optic",No,65,Medium
5577-OTWWW,19.7500,15,Month-to-month,No,Yes,40,Medium
5578-NKCXI,99.2500,58,"One year","Fiber optic",No,50,Medium
5583-EJXRD,54.0500,44,"Two year",DSL,No,5,"Too low"
5583-SXDAG,70.0000,1,Month-to-month,"Fiber optic",Yes,90,High
5590-BYNII,100.7500,22,Month-to-month,"Fiber optic",Yes,75,Medium
5590-YRFJT,24.4500,20,Month-to-month,DSL,Yes,55,Medium
5590-ZSKRV,54.6500,8,Month-to-month,DSL,No,60,Medium
5593-SUAOO,83.1500,24,"One year","Fiber optic",No,55,Medium
5597-GLBUC,85.4500,1,Month-to-month,"Fiber optic",Yes,100,High
5598-IKHQQ,25.4500,72,"Two year",No,No,0,"Too low"
5599-HVLTW,80.3500,14,Month-to-month,"Fiber optic",No,70,Medium
5600-KTXFM,69.9500,2,Month-to-month,"Fiber optic",No,90,High
5600-PDUJF,49.5000,6,Month-to-month,DSL,No,70,Medium
5602-BVFMK,19.3000,12,"One year",No,No,35,Low
5605-IYGFG,69.8500,7,Month-to-month,"Fiber optic",No,80,High
5605-XNWEN,25.0000,72,"Two year",No,No,0,"Too low"
5606-AMZBO,78.1500,10,Month-to-month,"Fiber optic",No,75,Medium
5609-CEBID,94.1000,20,Month-to-month,"Fiber optic",Yes,80,High
5609-IMCGG,84.3500,15,Month-to-month,"Fiber optic",No,65,Medium
5614-DNZCE,64.9000,58,"Two year",DSL,No,5,"Too low"
5616-PRTNT,19.4000,20,Month-to-month,No,Yes,40,Medium
5619-PTMIK,53.1000,46,Month-to-month,DSL,No,40,Medium
5619-XZZKR,19.9500,4,"One year",No,No,45,Medium
5622-UEJFI,25.4000,35,"Two year",No,No,0,"Too low"
5624-BQSSA,20.9500,1,Month-to-month,No,Yes,60,Medium
5624-RYAMH,19.5000,9,Month-to-month,No,No,50,Medium
5626-MGTUK,89.1000,20,Month-to-month,"Fiber optic",No,75,Medium
5627-TVBPP,20.1000,35,"One year",No,No,15,Low
5628-FCGYG,84.1000,21,Month-to-month,"Fiber optic",No,70,Medium
5628-RKIFK,101.5500,49,Month-to-month,"Fiber optic",No,65,Medium
5630-AHZIL,64.5000,3,Month-to-month,DSL,No,65,Medium
5630-IXDXV,106.3500,47,Month-to-month,"Fiber optic",No,70,Medium
5639-NTUPK,52.1000,13,Month-to-month,DSL,No,50,Medium
5640-CAXOA,40.3500,30,"One year",DSL,No,25,Low
5641-DMBFJ,84.3000,58,"Two year",DSL,No,15,Low
5642-MHDQT,19.8500,53,"One year",No,No,15,Low
5644-PDMZC,89.5000,2,Month-to-month,"Fiber optic",Yes,100,High
5647-FXOTP,105.9000,60,Month-to-month,"Fiber optic",No,70,Medium
5647-URDKA,19.7000,8,"Two year",No,No,20,Low
5649-ANRML,95.1000,2,Month-to-month,"Fiber optic",Yes,95,High
5649-RXQTV,99.0000,51,Month-to-month,"Fiber optic",No,70,Medium
5649-TJHOV,36.5000,27,Month-to-month,DSL,Yes,45,Medium
5649-VUKMC,95.5000,12,"One year","Fiber optic",Yes,75,Medium
5650-VDUDS,24.2500,4,Month-to-month,DSL,Yes,75,Medium
5650-YLIBA,81.1500,31,Month-to-month,"Fiber optic",No,60,Medium
5651-CPDND,46.0000,10,Month-to-month,DSL,No,65,Medium
5651-CRHKQ,86.2000,41,"One year","Fiber optic",No,50,Medium
5651-WYIPH,49.8500,18,Month-to-month,DSL,No,55,Medium
5651-YLPRD,86.1000,32,Month-to-month,"Fiber optic",No,70,Medium
5652-MSDEY,75.7500,10,Month-to-month,"Fiber optic",No,80,High
5655-JSMZM,96.2000,49,Month-to-month,"Fiber optic",Yes,70,Medium
5656-JAMLX,19.8500,62,"Two year",No,No,0,"Too low"
5656-MJEFC,48.1500,42,"Two year",DSL,No,5,"Too low"
5663-QBGIS,98.3500,72,"Two year","Fiber optic",No,40,Medium
5666-CYCYZ,89.5500,24,Month-to-month,"Fiber optic",No,75,Medium
5666-MBJPT,25.1000,65,"Two year",No,No,0,"Too low"
5668-MEISB,106.1000,72,"Two year","Fiber optic",No,30,Low
5669-SRAIP,39.5000,5,Month-to-month,DSL,Yes,75,Medium
5671-RQRLP,75.6500,70,"Two year","Fiber optic",No,30,Low
5671-UUNXD,100.6500,50,"One year","Fiber optic",No,50,Medium
5673-FSSMF,60.1500,1,Month-to-month,DSL,Yes,75,Medium
5673-TIYIB,40.4000,2,Month-to-month,DSL,Yes,70,Medium
5676-CFLYY,73.3500,71,"Two year",DSL,No,20,Low
5678-VFNEQ,104.1000,71,"One year","Fiber optic",No,50,Medium
5680-LQOGP,82.4500,68,"Two year",DSL,No,15,Low
5681-LLOEI,91.2500,43,"One year","Fiber optic",No,45,Medium
5684-FJVYR,90.3500,72,"Two year","Fiber optic",No,30,Low
5685-IIXLY,83.6000,5,Month-to-month,"Fiber optic",Yes,90,High
5686-CMAWK,86.7500,17,"One year","Fiber optic",No,60,Medium
5687-DKDTV,20.3500,4,Month-to-month,No,Yes,60,Medium
5688-KZTSN,20.0000,15,Month-to-month,No,Yes,40,Medium
5692-FPTAH,45.4000,1,Month-to-month,DSL,Yes,75,Medium
5692-ICXLW,90.7000,31,Month-to-month,"Fiber optic",No,70,Medium
5693-PIPCS,99.6500,41,"Two year","Fiber optic",No,35,Low
5696-CEIQJ,103.1500,67,"Two year","Fiber optic",No,35,Low
5696-EXCYS,19.4500,17,"Two year",No,No,10,Low
5696-JVVQY,70.1000,48,"Two year",DSL,No,20,Low
5696-QURRL,45.0500,1,Month-to-month,DSL,Yes,75,Medium
5697-GOMBF,35.9000,28,Month-to-month,DSL,No,45,Medium
5698-BQJOH,94.4000,9,Month-to-month,"Fiber optic",Yes,90,High
5699-BNCAS,24.6500,71,"Two year",No,No,0,"Too low"
5701-GUXDC,35.4000,26,"One year",DSL,No,25,Low
5701-SVCWR,24.0000,1,Month-to-month,No,No,60,Medium
5701-YVSVF,82.9000,11,Month-to-month,"Fiber optic",No,75,Medium
5701-ZIKJE,50.5500,13,Month-to-month,DSL,No,50,Medium
5702-KVQRD,82.5500,71,"Two year",DSL,No,15,Low
5702-SKUOB,19.6000,4,Month-to-month,No,No,60,Medium
5707-ORNDZ,54.5500,9,Month-to-month,DSL,Yes,60,Medium
5707-ZMDJP,69.7000,53,"Two year",DSL,No,15,Low
5708-EVONK,93.4000,58,Month-to-month,"Fiber optic",Yes,65,Medium
5709-LVOEQ,80.8500,0,"Two year",DSL,No,50,Medium
5712-AHQNN,91.6500,43,Month-to-month,"Fiber optic",No,70,Medium
5712-PTIWW,79.8500,2,Month-to-month,"Fiber optic",Yes,85,High
5712-VBOXD,20.1500,4,Month-to-month,No,No,60,Medium
5716-EZXZN,99.0500,65,"Two year","Fiber optic",No,30,Low
5716-LIBJC,104.1500,13,"One year","Fiber optic",No,65,Medium
5724-BIDBU,55.3500,49,"One year",DSL,No,25,Low
5726-CVNYA,19.8500,8,"Two year",No,No,20,Low
5727-MYATE,90.8000,72,"Two year",DSL,No,25,Low
5729-KLZAR,80.8500,4,Month-to-month,"Fiber optic",Yes,90,High
5730-DBDSI,19.7000,66,"Two year",No,No,0,"Too low"
5730-RIITO,33.4500,43,Month-to-month,DSL,No,40,Medium
5732-IKGQH,104.4500,52,"One year","Fiber optic",No,45,Medium
5734-EJKXG,118.6000,61,"One year","Fiber optic",No,45,Medium
5736-YEJAX,79.4500,69,"Two year",DSL,No,15,Low
5740-YHGTW,97.5500,70,Month-to-month,"Fiber optic",No,65,Medium
5743-KHMNA,25.5500,71,"Two year",No,No,0,"Too low"
5747-PMBSQ,92.5000,10,Month-to-month,"Fiber optic",Yes,85,High
5748-RNCJT,106.5000,69,"Two year","Fiber optic",Yes,35,Low
5751-USDBL,81.0000,46,"Two year",DSL,No,15,Low
5753-QQWPW,59.9000,28,"One year",DSL,No,20,Low
5756-JYOJT,64.9000,11,"One year",DSL,No,45,Medium
5756-OZRIO,64.0500,61,"One year",DSL,No,30,Low
5759-RCVCB,35.2000,3,Month-to-month,DSL,Yes,75,Medium
5760-FXFVO,78.9500,6,Month-to-month,"Fiber optic",No,85,High
5760-IFJOZ,107.9500,3,Month-to-month,"Fiber optic",No,100,High
5760-WRAHC,69.7500,22,Month-to-month,DSL,No,55,Medium
5762-TJXGK,58.7500,52,"Two year",DSL,No,10,Low
5766-FTRTS,84.4500,72,"Two year",DSL,No,15,Low
5766-XQXMQ,68.8500,29,Month-to-month,DSL,Yes,50,Medium
5766-ZJYBB,19.4000,1,Month-to-month,No,Yes,60,Medium
5774-QPLTF,20.3500,50,"One year",No,No,15,Low
5774-XZTQC,20.4500,7,Month-to-month,No,No,50,Medium
5777-KJIRB,50.2500,40,"One year",DSL,No,30,Low
5777-ZPQNC,20.1500,12,"One year",No,No,35,Low
5778-BVOFB,59.5000,9,Month-to-month,DSL,No,60,Medium
5780-INQIK,49.4000,8,Month-to-month,DSL,No,60,Medium
5781-BKHOP,100.6500,72,"Two year","Fiber optic",No,35,Low
5781-RFZRP,73.5000,71,"Two year",DSL,No,15,Low
5787-KXGIY,19.3000,72,"Two year",No,No,0,"Too low"
5788-YPOEG,84.7500,34,"Two year",DSL,No,15,Low
5789-LDFXO,24.6000,24,"One year",No,No,25,Low
5791-KAJFD,68.7500,56,"One year",DSL,No,35,Low
5792-JALQC,59.8500,52,"Two year",DSL,No,10,Low
5793-YOLJN,21.0000,55,"Two year",No,No,0,"Too low"
5795-BKOYE,59.1000,69,"One year",DSL,No,25,Low
5795-KTGUD,110.8000,68,"Two year","Fiber optic",No,35,Low
5797-APWZC,90.6000,1,Month-to-month,"Fiber optic",Yes,100,High
5799-JRCZO,19.5000,63,"Two year",No,No,0,"Too low"
5802-ADBRC,104.4000,50,"One year","Fiber optic",No,50,Medium
5803-NQJZO,67.8000,72,"Two year",DSL,No,15,Low
5804-HYIEZ,106.0500,70,Month-to-month,"Fiber optic",No,65,Medium
5804-JMYIO,19.7500,39,"Two year",No,No,0,"Too low"
5804-LEPIM,70.3500,2,Month-to-month,"Fiber optic",Yes,90,High
5808-TOTXO,20.5500,3,"One year",No,No,45,Medium
5811-IWXYM,101.2500,52,"One year","Fiber optic",No,55,Medium
5813-UECBU,83.8500,33,Month-to-month,"Fiber optic",Yes,60,Medium
5815-HGGHV,64.1500,20,"One year",DSL,No,30,Low
5816-JMLGY,80.4000,70,"Two year",DSL,No,20,Low
5816-QVHRX,100.3000,37,Month-to-month,"Fiber optic",No,65,Medium
5816-SCGFC,51.3000,7,Month-to-month,DSL,No,65,Medium
5820-PTRYM,68.4500,56,"One year",DSL,No,30,Low
5821-MMEIL,19.9000,57,"Two year",No,No,0,"Too low"
5825-XJOCM,64.4000,48,"One year",DSL,No,25,Low
5827-MWCZK,96.9500,56,Month-to-month,"Fiber optic",No,65,Medium
5828-AVIPD,100.9500,19,"One year","Fiber optic",Yes,60,Medium
5828-DWPIL,89.1000,62,Month-to-month,"Fiber optic",No,65,Medium
5829-NVSQN,68.7500,23,"One year",DSL,No,40,Medium
5832-EXGTT,60.2000,29,Month-to-month,DSL,No,40,Medium
5832-TRLPB,75.3500,29,"One year",DSL,No,35,Low
5832-XKAES,69.8000,2,Month-to-month,"Fiber optic",Yes,90,High
5834-ASPWA,75.4500,1,Month-to-month,"Fiber optic",Yes,90,High
5835-BEQEU,76.9500,3,Month-to-month,"Fiber optic",Yes,90,High
5837-LXSDN,58.8500,21,"One year",DSL,No,40,Medium
5839-SUYVZ,74.5500,16,Month-to-month,"Fiber optic",No,65,Medium
5840-NVDCG,68.2500,16,"Two year",DSL,No,25,Low
5842-POCOP,88.9000,5,Month-to-month,"Fiber optic",Yes,95,High
5843-TTHGI,50.0000,18,Month-to-month,DSL,No,55,Medium
5844-QVTAT,58.4500,33,"One year",DSL,No,25,Low
5845-BZZIB,20.1000,35,"Two year",No,No,0,"Too low"
5846-ABOBJ,24.4500,71,"Two year",No,No,0,"Too low"
5846-NEQVZ,70.8500,71,"Two year",DSL,No,15,Low
5846-QFDFI,88.6000,33,Month-to-month,"Fiber optic",No,65,Medium
5847-MXBEO,20.3000,22,"One year",No,No,25,Low
5848-FHRFC,20.0500,68,"Two year",No,No,0,"Too low"
5849-ASHZJ,20.0500,27,"One year",No,No,15,Low
5850-BDWCY,20.2000,6,Month-to-month,No,No,60,Medium
5854-KSRBJ,25.4000,70,"Two year",No,No,0,"Too low"
5855-EIBDE,106.6500,49,"Two year","Fiber optic",No,30,Low
5857-TYBCJ,89.2000,44,Month-to-month,"Fiber optic",No,70,Medium
5857-XRECV,20.5000,2,"One year",No,No,45,Medium
5858-EAFCZ,44.4500,1,Month-to-month,DSL,No,75,Medium
5859-HZYLF,19.1500,26,"Two year",No,No,0,"Too low"
5862-BRIXZ,60.7500,46,"Two year",DSL,No,5,"Too low"
5863-OOKCL,18.8500,10,Month-to-month,No,No,50,Medium
5868-CZJDR,31.3500,1,Month-to-month,DSL,Yes,75,Medium
5868-YTYKS,20.2500,1,Month-to-month,No,No,60,Medium
5868-YWPDW,84.2000,6,Month-to-month,"Fiber optic",Yes,90,High
5871-DGTXZ,19.8000,32,"One year",No,No,15,Low
5872-OEQNH,44.4500,60,"One year",DSL,No,25,Low
5875-YPQFJ,69.9000,1,Month-to-month,"Fiber optic",Yes,90,High
5876-HZVZM,55.9000,6,Month-to-month,DSL,Yes,70,Medium
5876-QMYLD,20.0500,23,"One year",No,No,25,Low
5879-HMFFH,88.0500,72,"Two year",DSL,No,25,Low
5879-SESNB,75.2500,11,Month-to-month,"Fiber optic",No,80,High
5882-CMAZQ,34.2500,5,Month-to-month,DSL,No,70,Medium
5883-GTGVD,99.9500,19,Month-to-month,"Fiber optic",Yes,80,High
5884-FBCTL,25.1000,72,"Two year",No,No,0,"Too low"
5884-GCYMI,69.4000,1,Month-to-month,"Fiber optic",Yes,90,High
5886-VLQVU,89.8500,35,Month-to-month,"Fiber optic",No,65,Medium
5887-IKKYO,94.3500,58,"Two year","Fiber optic",No,35,Low
5889-JTMUL,95.0500,50,Month-to-month,"Fiber optic",Yes,70,Medium
5889-LFOLL,84.6000,13,Month-to-month,"Fiber optic",Yes,70,Medium
5893-KCLGT,19.7500,72,"Two year",No,No,0,"Too low"
5893-PYOLZ,81.8000,56,"Two year",DSL,No,20,Low
5895-QSXOD,70.0500,9,Month-to-month,"Fiber optic",No,80,High
5896-NPFWW,50.1500,3,Month-to-month,DSL,Yes,75,Medium
5897-ZYEKH,105.6000,67,"One year","Fiber optic",No,50,Medium
5898-IGSLP,89.3000,31,Month-to-month,"Fiber optic",No,60,Medium
5899-MQZZL,75.0000,13,Month-to-month,"Fiber optic",Yes,70,Medium
5899-OUVKV,94.5000,31,Month-to-month,"Fiber optic",No,70,Medium
5902-WBLSE,20.1500,70,"Two year",No,No,0,"Too low"
5906-BFOZT,19.5000,1,Month-to-month,No,No,60,Medium
5906-CVLHP,54.1500,45,"One year",DSL,Yes,25,Low
5906-DVAPM,75.0000,55,"One year",DSL,No,30,Low
5908-QMGOE,74.2000,15,Month-to-month,"Fiber optic",Yes,70,Medium
5909-ECHUI,56.2500,1,Month-to-month,DSL,Yes,75,Medium
5913-INRQV,90.1500,34,"One year","Fiber optic",No,45,Medium
5914-DVBWJ,85.4500,18,Month-to-month,"Fiber optic",Yes,75,Medium
5914-GXMDA,19.3000,32,"One year",No,No,15,Low
5914-XRFQB,115.8000,72,"Two year","Fiber optic",No,30,Low
5915-ANOEI,79.1500,70,"Two year",DSL,No,15,Low
5915-DGNVC,71.8000,49,"One year",DSL,No,35,Low
5916-QEWPT,69.0000,2,Month-to-month,DSL,No,85,High
5917-HBSDW,19.3500,37,Month-to-month,No,No,30,Low
5917-RYRMG,19.8000,32,"One year",No,No,15,Low
5918-VUKWP,20.5500,32,"One year",No,No,15,Low
5919-TMRGD,79.3500,1,Month-to-month,"Fiber optic",Yes,90,High
5919-VCZYM,20.0500,2,Month-to-month,No,No,60,Medium
5921-NGYRH,73.5500,64,Month-to-month,"Fiber optic",No,55,Medium
5922-ABDVO,89.6500,19,Month-to-month,"Fiber optic",Yes,80,High
5923-GXUOC,104.4000,10,Month-to-month,"Fiber optic",Yes,85,High
5924-IFQTT,72.8000,13,Month-to-month,DSL,No,60,Medium
5924-SNGKP,20.2500,41,"One year",No,No,15,Low
5928-QLDHB,76.2500,9,Month-to-month,"Fiber optic",No,80,High
5930-GBIWP,81.5000,69,"Two year",DSL,No,15,Low
5931-FLJJF,70.1000,7,Month-to-month,"Fiber optic",Yes,80,High
5934-RMPOV,84.7500,22,Month-to-month,"Fiber optic",No,70,Medium
5934-TSSAU,75.3000,23,Month-to-month,"Fiber optic",No,70,Medium
5935-FCCNB,94.2000,17,Month-to-month,"Fiber optic",No,80,High
5937-EORGB,96.5000,15,Month-to-month,"Fiber optic",No,75,Medium
5939-SXWHM,26.3000,48,"Two year",No,No,0,"Too low"
5939-XAIXZ,56.1000,19,Month-to-month,DSL,No,55,Medium
5940-AHUHD,70.6000,1,Month-to-month,"Fiber optic",Yes,90,High
5940-NFXKV,83.6500,19,Month-to-month,"Fiber optic",Yes,70,Medium
5944-UGLLK,54.9000,53,"One year",DSL,No,25,Low
5945-AZYHT,109.6000,71,"One year","Fiber optic",No,50,Medium
5947-SGKCL,105.3500,15,Month-to-month,"Fiber optic",No,80,High
5948-UJZLF,49.2500,2,Month-to-month,DSL,No,75,Medium
5949-EBSQK,61.4500,4,Month-to-month,DSL,Yes,70,Medium
5949-HGVJL,73.0500,26,Month-to-month,DSL,No,50,Medium
5949-XIKAE,83.5500,8,Month-to-month,"Fiber optic",Yes,80,High
5950-AAAGJ,84.3000,18,Month-to-month,"Fiber optic",No,70,Medium
5951-AOFIH,66.4000,33,Month-to-month,DSL,No,55,Medium
5954-BDFSG,107.5000,72,"Two year","Fiber optic",No,35,Low
5955-EPOAZ,20.9500,6,Month-to-month,No,No,60,Medium
5955-ERIHD,94.7000,18,Month-to-month,"Fiber optic",Yes,80,High
5956-VKDTT,74.3500,5,Month-to-month,"Fiber optic",Yes,90,High
5956-YHHRX,104.3500,21,Month-to-month,"Fiber optic",No,80,High
5959-BELXA,96.1500,32,Month-to-month,"Fiber optic",Yes,70,Medium
5960-MVTUK,29.7500,3,Month-to-month,DSL,No,70,Medium
5960-WPXQM,79.0500,1,Month-to-month,"Fiber optic",Yes,90,High
5961-VUSRV,19.3500,12,"One year",No,No,35,Low
5965-GGPRW,105.2500,72,"Two year","Fiber optic",No,35,Low
5966-EMAZU,108.5000,64,"One year","Fiber optic",No,45,Medium
5968-HYJRZ,24.5500,47,"Two year",No,No,0,"Too low"
5968-VXZLG,46.6000,2,Month-to-month,DSL,No,75,Medium
5968-XQIVE,89.7000,72,"One year","Fiber optic",No,55,Medium
5970-GHJAW,19.9500,46,"Two year",No,No,0,"Too low"
5973-EJGDP,87.3500,51,Month-to-month,"Fiber optic",No,65,Medium
5975-BAICR,63.7000,36,"One year",DSL,No,25,Low
5976-JCJRH,70.3000,10,Month-to-month,"Fiber optic",Yes,80,High
5977-CKHON,92.5500,43,Month-to-month,"Fiber optic",No,70,Medium
5980-BDHPY,87.1000,72,"Two year",DSL,No,25,Low
5980-NOPLP,96.1000,44,Month-to-month,"Fiber optic",Yes,70,Medium
5981-ITEMU,97.1000,40,Month-to-month,"Fiber optic",Yes,70,Medium
5981-ZVXOT,108.3500,35,"One year","Fiber optic",No,50,Medium
5982-FPVQN,95.1500,37,Month-to-month,"Fiber optic",No,70,Medium
5982-PSMKW,91.1000,23,"Two year",DSL,No,35,Low
5982-XMDEX,26.5000,65,"Two year",No,No,0,"Too low"
5985-BEHZK,105.0000,72,"One year","Fiber optic",No,55,Medium
5985-TBABQ,74.7500,32,"One year",DSL,No,35,Low
5986-WWXDV,19.3500,39,"One year",No,No,15,Low
5989-AXPUC,118.6000,68,"Two year","Fiber optic",No,30,Low
5989-OMNJE,57.6000,24,"One year",DSL,No,35,Low
5989-PGKJB,86.2500,16,Month-to-month,"Fiber optic",No,80,High
5993-BQHEA,20.0500,12,"One year",No,No,35,Low
5993-JSUWV,61.1500,66,"Two year",DSL,No,10,Low
5995-LFTLE,25.3000,58,"Two year",No,No,0,"Too low"
5995-OIGLP,56.6500,12,Month-to-month,DSL,Yes,55,Medium
5995-SNNEW,104.4500,23,Month-to-month,"Fiber optic",No,80,High
5995-WWKKG,19.8000,37,"One year",No,No,15,Low
5996-DAOQL,20.4500,1,Month-to-month,No,No,60,Medium
5996-EBTKM,69.9000,67,"Two year",DSL,No,20,Low
5996-NRVXR,98.1500,40,"One year","Fiber optic",No,45,Medium
5997-OPVFA,89.0500,72,"Two year",DSL,No,25,Low
5998-DZLYR,94.3500,61,"Two year","Fiber optic",No,35,Low
5998-VVEJY,80.5000,26,Month-to-month,"Fiber optic",Yes,55,Medium
5999-LCXAO,29.9000,1,Month-to-month,DSL,No,70,Medium
6000-APYLU,80.8000,9,Month-to-month,"Fiber optic",Yes,80,High
6000-UKLWI,20.1500,41,"Two year",No,No,0,"Too low"
6005-OBZPH,89.1500,26,Month-to-month,"Fiber optic",Yes,70,Medium
6007-TCTST,115.8000,72,"Two year","Fiber optic",No,30,Low
6008-NAIXK,55.4500,54,"One year",DSL,No,30,Low
6010-DDPPW,25.1500,70,"Two year",No,No,0,"Too low"
6013-BHCAW,81.0000,61,"Two year",DSL,No,20,Low
6015-VVHHE,83.1500,5,Month-to-month,"Fiber optic",Yes,90,High
6016-LVTJQ,20.6500,34,Month-to-month,No,No,30,Low
6016-NXBNJ,19.1500,35,"One year",No,No,15,Low
6017-PPLPX,70.4500,20,Month-to-month,"Fiber optic",Yes,70,Medium
6022-KOUQO,29.0500,2,Month-to-month,DSL,No,70,Medium
6022-UGGSO,74.4000,32,Month-to-month,"Fiber optic",Yes,60,Medium
6023-GSSXW,61.4500,69,"Two year",DSL,No,15,Low
6023-YEBUP,100.9500,3,Month-to-month,"Fiber optic",Yes,100,High
6024-RUGGH,25.2000,72,"Two year",No,No,0,"Too low"
